testset-videos,2038.mp4,15,1648 2188 95 3291 2134 4628 740 3341 4248 2550 3231 4635 3766 4578 4274
testset-videos,2039.mp4,18,3327 4575 2704 897 4903 991 3346 991 4185 407 3853 157 544 4831 3327 4575 2704 713
testset-videos,2040.mp4,40,4577 588 768 2598 145 255 244 449 253 64 2226 4266 2804 3327 2256 4590 4103 4635 890 3569 3346 2515 108 4903 2 393 4639 3978 244 585 4575 3417 282 498 407 4793 4635 4575 2479 407
testset-videos,2041.mp4,16,4969 3164 4572 4056 4575 2274 568 3581 2733 777 549 4138 954 407 3327 2636
testset-videos,2042.mp4,20,5034 713 2561 5034 4885 4635 2866 544 2932 954 3164 549 2525 1710 5034 1462 544 1060 544 2171
testset-videos,2043.mp4,13,705 544 215 4939 1085 1788 4969 544 2152 3327 544 4487 899
testset-videos,2044.mp4,18,5034 2435 4575 547 4635 3282 2782 890 4522 433 157 4635 5037 3531 2942 1063 4635 2125
testset-videos,2045.mp4,33,2550 2435 4635 3824 3201 3348 982 544 1530 3201 3270 175 222 437 982 713 2750 425 713 2550 4923 2437 1016 4575 3258 1530 713 4156 2782 1440 2 425 920
testset-videos,2046.mp4,10,4575 4092 3348 4383 308 1895 713 2550 2815 4903
testset-videos,2047.mp4,22,1710 5037 3145 244 4580 5034 5007 2435 4635 2435 5037 2352 222 407 3819 321 2069 407 4574 768 2984 3327
testset-videos,2048.mp4,33,713 4574 3154 2733 4802 4635 3478 4575 3258 3508 4635 1282 2176 4575 3258 982 4248 4903 2 393 688 2598 4574 3685 3327 1028 4070 407 2598 713 2868 2226 4578
testset-videos,2049.mp4,25,2743 2 407 1644 2743 2 407 2743 2 407 4779 2550 2550 2401 2379 4793 2598 2598 3279 4949 407 137 407 240 713
testset-videos,2050.mp4,35,713 544 3118 347 2598 2444 912 1153 4413 2226 4575 1271 3327 3067 2550 683 2435 544 1222 4936 2550 4307 544 2836 3604 247 3327 3201 4628 777 517 531 2521 544 4913
testset-videos,2051.mp4,17,713 2550 4595 4574 2 407 4948 2743 2733 2028 2588 788 4903 2317 2197 4635 4595
testset-videos,2052.mp4,17,1423 4594 4903 4885 4635 2996 4458 4574 673 3327 3397 4409 2815 768 548 4635 1710
testset-videos,2053.mp4,22,3119 968 318 2550 1892 2550 2 475 903 1892 244 4599 2256 544 2963 929 4572 2550 1636 4575 2134 3348
testset-videos,2054.mp4,15,2439 2733 4575 2320 176 433 3327 4389 3529 496 1143 3147 4389 3529 496
testset-videos,2055.mp4,12,3647 1530 713 4511 549 4599 3502 3327 4921 5034 2815 4575
testset-videos,2056.mp4,19,4590 1073 4578 662 363 202 3230 407 3374 4929 4936 544 2963 3327 2828 4956 2317 639 4601
testset-videos,2057.mp4,24,598 2704 4578 2037 4635 2037 713 2550 4480 335 393 4793 713 1731 4574 2 407 4928 2550 5007 1710 1946 4204 4628
testset-videos,2058.mp4,28,3346 4575 3295 443 164 4185 4575 3123 388 79 4185 2733 4861 1507 4861 2784 7 713 2784 8 2980 188 322 407 264 5043 240 123
testset-videos,2059.mp4,20,2598 521 21 4903 4923 548 4635 2435 544 3543 3327 4575 5042 123 124 2106 111 4939 2733 544
testset-videos,2060.mp4,39,2461 811 1197 201 462 273 360 305 407 2996 4458 5034 4420 407 123 395 110 3981 1731 924 713 5041 4595 407 5034 3105 2912 4599 4844 2461 2598 4575 4648 3766 725 3565 281 255 1731
testset-videos,2061.mp4,19,3528 713 4590 2 393 2912 3338 2550 1725 2 425 2815 2782 790 4589 3779 2598 544 2804
testset-videos,2062.mp4,18,2912 4928 2743 3910 407 3052 544 2963 3327 916 777 2598 4575 2134 4911 4934 966 196
testset-videos,2063.mp4,16,4575 2134 4867 2168 407 1145 388 296 788 4156 2733 4677 399 4635 544 1644
testset-videos,2064.mp4,10,1061 2912 3691 3935 2716 349 3006 713 3394 3025
testset-videos,2065.mp4,13,698 3647 2745 3266 2951 788 4575 2857 3327 4575 2216 4996 1063
testset-videos,2066.mp4,41,2550 2 475 683 2331 4210 858 2598 4874 289 1765 4635 544 2419 571 4969 4575 4419 380 293 167 2550 2435 544 3038 157 3429 3327 2396 79 144 343 2439 8 8 7 483 4498 466 114 407
testset-videos,2067.mp4,19,544 2963 3327 4629 4928 3832 2997 4270 705 673 407 425 88 2733 4934 4577 4818 3038 169
testset-videos,2068.mp4,28,544 295 216 2794 407 2787 253 61 1251 286 3031 2746 854 293 190 3565 4276 407 713 2118 407 2598 4545 4266 3327 3201 4276 407
testset-videos,2069.mp4,21,538 3489 2598 4575 4007 713 2550 4366 2297 1841 407 2226 3489 4574 768 3569 4969 4575 4040 407 713
testset-videos,2070.mp4,41,2183 4635 1065 4271 4635 1453 5037 2154 2561 5034 1725 2 425 681 2435 544 1101 367 425 811 2498 713 2996 4458 5034 2297 2964 3327 3427 167 2 407 4515 154 2561 5034 1725 2 425 2435 4574
testset-videos,2071.mp4,5,2527 326 4793 713 4248
testset-videos,2072.mp4,8,2439 3831 2743 884 3057 4574 3026 2733
testset-videos,2073.mp4,16,4366 3412 157 4921 4574 2 407 3981 5022 5022 1063 2550 3053 5034 2815 4575
testset-videos,2074.mp4,13,2598 4575 1227 4939 3056 2743 1089 890 4575 4338 643 4939 673
testset-videos,2075.mp4,21,4575 2273 388 222 1011 4936 4575 3625 244 289 768 763 157 3164 4939 2733 2322 4635 2456 3052 2461
testset-videos,2076.mp4,27,3399 4978 713 3078 768 991 1916 2692 2598 4074 713 3041 713 673 4601 4594 1063 4575 4345 2764 2598 4531 768 2512 161 145 358
testset-videos,2077.mp4,20,4892 244 3590 2140 3590 2140 4939 3327 1450 3906 157 1662 3266 3045 2525 2950 5034 1439 4892 2743
testset-videos,2078.mp4,34,3291 4159 244 2707 4266 4174 359 407 2550 2 145 2912 4635 4343 4969 544 4174 359 4635 705 3787 309 201 407 4116 4599 2321 4635 501 272 146 2397 496 169
testset-videos,2079.mp4,37,713 1588 314 4132 4903 4988 4969 4575 1502 168 2598 1047 3399 544 3993 309 87 4574 2733 544 3635 64 4255 713 2423 3993 309 87 2176 4578 4903 3736 2017 157 713 4814 97
testset-videos,2080.mp4,31,713 3327 1450 4590 1710 3330 2964 3327 1415 1162 404 4574 5034 1085 1565 4801 2176 4029 8 8 4752 897 4030 309 407 464 1715 2 425 3736 3348
testset-videos,2081.mp4,24,3187 3164 897 2561 4589 2046 768 3282 4505 2707 574 3716 4575 1147 3105 3957 2598 544 2079 496 1600 4574 598 1127
testset-videos,2082.mp4,22,2550 2912 4635 3824 2226 3417 407 79 309 407 516 33 713 4599 2733 3832 3832 2693 4934 5034 3824 2743
testset-videos,2083.mp4,35,3327 4800 2331 4519 407 897 4903 2984 2488 4248 4903 2 393 3832 1973 713 4903 3832 4885 4635 1710 4575 4039 4593 713 5034 2815 4599 5023 2669 3327 2299 544 932 145
testset-videos,2084.mp4,25,2743 3105 890 2231 4635 544 4408 2561 2561 2743 1715 2 425 2089 670 157 4635 4928 2 407 2322 3346 2598 4575 1222
testset-videos,2085.mp4,29,2550 4956 2921 1731 924 2561 5034 2394 4885 4635 1170 4574 3399 2743 2 407 2782 673 4599 2808 983 4574 2550 3970 157 3374 3201 1269 3374
testset-videos,2086.mp4,25,2659 3327 3102 2598 521 21 4590 722 4577 1401 3327 4248 329 4635 4575 3354 4284 1302 713 4617 4939 4575 3246 244 4536
testset-videos,2087.mp4,30,4573 407 544 468 425 240 2743 2 407 2360 4635 4099 673 3327 4575 2421 4988 4574 2 407 2326 2707 1868 407 466 244 3397 1300 713 1385
testset-videos,2088.mp4,19,898 2886 3032 713 3164 2098 2550 2 309 3282 4511 549 3654 2550 2 309 4511 549 3164
testset-videos,2089.mp4,15,3164 2033 240 259 544 2360 2634 247 2439 145 190 4248 935 4594 656
testset-videos,2090.mp4,12,754 673 3327 4578 4940 5034 2 393 1718 673 3327 4599
testset-videos,2091.mp4,29,2868 3195 688 1062 688 1718 4271 2176 991 4587 4891 3266 1229 1336 3327 2216 4628 4575 3778 1746 544 960 4458 2216 4628 2733 544 1296 3530
testset-videos,2092.mp4,28,4939 2733 544 982 4574 3016 3327 4800 2598 4599 4289 2815 713 2967 2743 4509 407 549 5015 1420 4574 2321 3680 544 188 258 96 4261
testset-videos,2093.mp4,26,4587 2 407 544 3842 3436 3346 3374 79 1710 407 244 3327 4861 1067 1768 1251 479 145 713 2743 1637 2 425 2953 2328
testset-videos,2094.mp4,14,4575 3819 462 232 3327 673 3397 2817 2525 1085 4903 598 1710 4574
testset-videos,2095.mp4,22,3142 3527 407 2176 4978 4800 73 3327 3142 3527 407 2176 3246 244 713 2933 293 210 713 4248 3346 4903
testset-videos,2096.mp4,30,659 299 407 768 4834 4394 4969 4917 1063 4590 1725 2 425 790 5034 4635 2435 544 4300 4917 4928 4590 4885 5034 4635 2435 2733 4575 2553 4917
testset-videos,2097.mp4,16,917 4635 3766 2817 2707 4577 3077 4903 4588 2435 4635 1600 4266 4443 64 2817
testset-videos,2098.mp4,14,713 2550 4595 4574 2 407 544 3832 2693 3553 2176 4800 4635 890
testset-videos,2099.mp4,33,1628 94 363 347 222 1067 79 123 264 1067 79 123 264 1144 160 96 2980 280 319 3625 466 228 332 2025 713 2122 2972 428 339 240 2025 788 4921
testset-videos,2100.mp4,21,2550 4595 4575 3778 2737 2 425 549 916 4575 1418 4575 3778 2733 549 4944 2733 2439 788 544 3508
testset-videos,2101.mp4,20,544 2932 954 1063 2550 995 544 1063 2550 995 544 3291 4056 4574 2138 3374 4552 4629 713 4546
testset-videos,2102.mp4,20,4903 1725 2 425 2815 4939 3348 407 3050 3489 2435 4229 1644 1476 4248 3050 516 3374 532 3492
testset-videos,2103.mp4,22,713 4928 1636 4903 2866 2226 4574 713 768 4587 4594 2598 3397 3383 4574 2996 4627 244 929 3374 5003 3981
testset-videos,2104.mp4,18,3707 4343 4635 2297 544 2963 3327 2306 4635 275 332 4364 915 4578 4575 3258 3179 2733
testset-videos,2105.mp4,24,2550 2 309 2322 4635 2297 3201 4837 339 240 3981 3291 713 5034 2297 3826 4903 2 302 4801 544 1644 1081 717
testset-videos,2106.mp4,19,4599 1408 2733 930 1491 407 3374 2733 2743 3164 2733 2743 3870 309 244 2733 2743 4723 4635
testset-videos,2107.mp4,7,548 4635 1676 4589 4021 1066 4579
testset-videos,2108.mp4,19,4529 811 3354 293 177 407 131 1710 425 3374 188 4939 3820 169 3202 890 393 329 154
testset-videos,2109.mp4,46,3164 890 318 129 310 400 407 4420 407 123 395 110 4636 4635 4097 5038 544 1420 713 2561 5034 4187 4793 2176 3397 509 3158 4420 409 247 5034 2 302 683 2297 544 2216 3788 407 363 111 406 3537 1 1170 3399
testset-videos,2110.mp4,24,3201 3708 4808 93 673 4575 4628 4575 2991 3833 2550 2 309 2461 2733 897 3327 544 4808 388 2666 100 2550 2984
testset-videos,2111.mp4,14,4526 4988 4969 1442 348 788 4921 4635 2456 4453 4578 2598 1946 4901
testset-videos,2112.mp4,27,2963 3327 4629 1063 5034 2815 4928 2561 5034 2 393 4128 549 4938 407 275 496 2561 5034 2 393 4128 549 971 466 106 343
testset-videos,2113.mp4,23,4575 3140 425 467 906 407 4635 971 237 4575 1303 350 261 3327 4575 2263 3519 550 4575 971 237 244 2924
testset-videos,2114.mp4,21,4635 5013 2598 4266 1115 4248 4248 3489 2435 3282 903 1532 430 393 145 1066 5034 2815 3394 1066 1066
testset-videos,2115.mp4,10,4234 2799 4574 2430 2743 407 1149 713 2550 3838
testset-videos,2116.mp4,18,2733 3282 2782 725 4985 2176 544 2328 1682 544 1539 3374 544 1407 2598 544 936 2375
testset-videos,2117.mp4,18,4590 4151 4578 3348 1448 3327 3489 2435 4639 3052 4590 2 393 4345 982 1248 407 4248
testset-videos,2118.mp4,18,4824 4903 2435 544 4824 2925 3327 4635 275 332 4574 4903 2435 4575 3657 407 2176 713
testset-videos,2119.mp4,24,5034 2815 2550 309 369 217 3417 465 367 425 407 4832 4575 2804 3327 5034 2815 2616 4349 4574 4574 4885 4635 2993
testset-videos,2120.mp4,27,4903 1498 4307 549 501 32 3327 4575 2441 1044 3346 544 3680 4574 2 407 5006 811 2869 502 10 713 3679 1941 3164 4572 4574
testset-videos,2121.mp4,14,5034 2815 713 2550 2435 4635 4056 3571 3571 1282 713 4858 4800 4248
testset-videos,2122.mp4,8,2034 131 301 99 3935 2644 407 4574
testset-videos,2123.mp4,20,681 4903 1058 157 4793 2912 503 3129 3374 4271 2550 3918 157 4611 4629 3374 4271 2439 1756 3328
testset-videos,2124.mp4,30,2598 4575 4092 4134 4499 334 61 4957 416 4499 334 61 2733 544 3935 2544 305 255 811 4575 4800 188 407 3338 246 2784 164 449 132 496
testset-videos,2125.mp4,21,4587 4891 3501 3282 1941 544 4583 3327 3381 1175 713 673 4589 1672 407 2435 3291 1957 673 4577 4582
testset-videos,2126.mp4,18,4574 544 2963 3327 3489 5007 2967 4635 4801 2176 4577 1530 438 145 105 2251 309 244
testset-videos,2127.mp4,20,3291 2550 4595 681 4587 4903 2435 4635 1644 215 96 544 2932 954 4934 4903 2953 811 4575 3299
testset-videos,2128.mp4,22,2561 5034 2435 544 3298 3327 1644 983 3374 2063 785 407 4574 2435 903 5016 3374 3092 335 305 230 549
testset-videos,2129.mp4,31,2468 4248 2550 2 309 2461 642 4636 4969 2795 167 82 5020 388 106 401 456 201 4575 1414 1443 496 1219 167 273 713 4903 2 393 4511 549
testset-videos,2130.mp4,52,1243 4635 4575 2406 362 157 2318 3327 503 501 5 4420 407 123 396 168 2550 1725 2 425 4595 2550 2 302 1945 2489 2743 1063 4903 2 393 2322 4635 2788 2322 4248 4573 407 2561 5034 2 393 548 4635 2456 3399 4587 713 2328 2973 4969 5037
testset-videos,2131.mp4,22,2561 4574 2 407 4575 4066 4969 673 3327 4800 713 4903 768 3282 4958 4635 4504 3988 713 2435 898 3988
testset-videos,2132.mp4,13,3399 2226 3201 3176 673 251 343 2763 2461 4936 2550 2 475
testset-videos,2133.mp4,17,897 2743 2 407 4575 1712 4574 1027 4575 3473 4574 1027 4575 3154 2707 4575 2672
testset-videos,2134.mp4,25,1063 4574 2733 3282 811 673 4575 1114 4587 2733 544 4092 2588 2045 4575 1855 3231 4635 920 4574 1663 240 185 309 100
testset-videos,2135.mp4,7,1464 705 1908 2176 4526 4635 1262
testset-videos,2136.mp4,25,1646 4635 1268 4040 407 713 4575 3936 2782 1637 2 425 3832 3746 4578 4969 544 2963 3327 3050 3976 3052 426 146 426
testset-videos,2137.mp4,29,4985 713 3449 244 683 4934 791 544 3778 4575 3921 167 1715 2 425 2782 4208 3782 308 4248 4575 3921 167 4366 4885 407 4635 2996 4458
testset-videos,2138.mp4,18,713 4296 4248 2561 4587 4891 738 5034 5007 2912 4635 4159 2598 5037 2906 4635 2317 2226
testset-videos,2139.mp4,12,3889 4635 5037 4298 267 4171 890 2603 145 2598 4599 726
testset-videos,2140.mp4,11,4423 425 157 713 4762 197 169 3484 3970 1776 4012
testset-videos,2141.mp4,35,2037 3327 1414 3346 2743 3291 713 2550 2317 1085 5034 4988 4574 3399 1085 5034 4988 4574 3399 3766 4575 4692 850 739 1063 958 1755 1810 2733 4936 4599 4378 2733 5027 549
testset-videos,2142.mp4,50,3974 188 347 3327 4575 3779 4248 4574 2550 1085 2297 4578 4936 2550 4885 4578 4635 890 4939 2733 4834 2474 1989 897 3397 1185 562 80 768 1093 3327 4248 3187 4590 3832 768 4590 2 393 2912 2932 4288 343 190 407 5034 2782 2435 4635 3763
testset-videos,2143.mp4,26,2733 4274 2598 4575 3804 3327 549 501 10 3 1720 3490 544 123 393 4248 2525 3187 2733 4599 2327 4504 4635 2993 4574 2380
testset-videos,2144.mp4,12,598 3080 4635 4056 4266 3327 4589 1407 4956 890 4758 4248
testset-videos,2145.mp4,5,3282 811 4575 4628 1063
testset-videos,2146.mp4,29,4921 2550 2967 4574 713 2743 2 407 3832 5034 2815 2598 4511 1885 2598 4599 3576 145 124 407 425 3576 145 124 407 425 1885 4969 5037
testset-videos,2147.mp4,19,4575 3647 168 4956 3922 2108 407 4431 788 3742 705 431 401 363 342 1797 407 713 1807
testset-videos,2148.mp4,21,2424 4574 1085 890 1726 2598 4575 2256 4248 2550 3832 2953 2197 4635 4599 3896 244 713 4946 415 2256
testset-videos,2149.mp4,15,2598 517 8 7 713 2367 244 5034 2510 2598 3508 811 4574 3581 1063
testset-videos,2150.mp4,11,1001 713 2953 811 544 2492 256 757 713 4056 3341
testset-videos,2151.mp4,21,2598 69 476 425 164 308 1480 2707 2083 3711 244 1066 4297 549 2525 5034 768 1610 244 5037 975
testset-videos,2152.mp4,27,1710 4594 1645 713 890 976 713 1521 244 4248 4903 3231 4635 890 976 4248 2550 2 309 2322 4635 2996 544 3570 4636 2598 3201
testset-videos,2153.mp4,28,2526 4575 1515 153 2 407 3499 2396 244 169 4796 4575 1257 407 713 2850 3327 4253 4574 4130 788 858 145 401 363 4635 2484 3607
testset-videos,2154.mp4,13,2550 598 3824 544 3832 2073 785 2598 2176 110 407 4636 549
testset-videos,2155.mp4,16,2226 544 1300 407 3512 4575 3833 4948 2743 4283 2075 2733 897 1890 4296 407
testset-videos,2156.mp4,19,4635 4575 3981 2410 2598 4338 2967 2890 4903 4102 4575 821 3327 544 2967 308 3664 407 407
testset-videos,2157.mp4,10,1066 4575 3039 2566 2439 2 407 4575 885 3327
testset-videos,2158.mp4,18,4574 2550 1260 157 1074 4575 4817 2352 2733 3291 2017 244 3346 4648 3327 4575 2691 2352
testset-videos,2159.mp4,34,4928 4574 4956 3053 2176 5034 2598 4575 1571 496 713 2782 4248 5034 1085 2804 3327 2226 4575 3328 407 171 2996 4458 5034 2 393 670 157 713 3346 4575 4039 3423
testset-videos,2160.mp4,31,2598 4574 3144 2550 4956 4056 4574 4575 4593 4574 2550 2125 3832 3609 2550 2 302 4722 4635 2297 4266 3209 407 2176 5034 1063 2550 2 309 2299 569
testset-videos,2161.mp4,21,3346 544 3298 3327 1644 2644 407 713 3433 407 713 2550 690 1373 308 2592 157 1066 673 4590 1710
testset-videos,2162.mp4,10,4575 3258 1448 3327 1531 768 5034 1287 858 5022
testset-videos,2163.mp4,28,2550 3679 5007 2317 4969 4575 1144 167 406 2782 897 2550 2089 2912 2743 2 407 2331 3164 3327 544 1224 3266 407 425 79 188 222
testset-videos,2164.mp4,15,2889 2 407 4509 549 1203 3327 1889 897 2550 2550 4885 4635 4343 4969
testset-videos,2165.mp4,25,2733 2818 2743 2 407 2804 3327 3024 157 788 544 3757 4635 495 240 897 2743 1715 2 425 2435 4574 1319 244 3730
testset-videos,2166.mp4,16,2442 2733 4575 2991 429 84 3374 2596 3327 2441 4837 61 4575 3655 247 1631
testset-videos,2167.mp4,22,4635 4980 2743 2743 4395 407 4800 713 2743 4395 407 705 2650 1423 2176 4800 713 639 4574 1870 4969 895
testset-videos,2168.mp4,18,4921 4202 4903 2 393 2598 4575 3104 3327 544 3432 148 309 222 5034 2 393 2782
testset-videos,2169.mp4,19,4996 3140 157 2598 4969 5037 3412 3631 145 237 156 247 407 713 5037 919 713 5037 1995
testset-videos,2170.mp4,15,1413 5034 4574 4575 4721 2561 4587 2733 734 2733 4753 273 318 362 64
testset-videos,2171.mp4,21,1222 3374 1710 4415 2912 4574 2743 4956 3679 2456 5034 3399 1063 2743 1715 2 425 1153 3201 4347 4135
testset-videos,2172.mp4,21,713 5034 4885 4635 2996 4458 4574 5034 2 475 2331 4574 3346 4587 2782 2598 1114 4575 2115 3209 2298
testset-videos,2173.mp4,10,2782 4135 2743 4793 3981 1440 2 425 4590 2435
testset-videos,2174.mp4,6,5034 4924 2 425 3228 4639
testset-videos,2175.mp4,22,897 2561 2550 2317 3403 713 2550 1282 858 2598 897 2550 2435 4635 4988 3201 3556 407 2550 2435 4635 2317
testset-videos,2176.mp4,14,2004 1912 713 2125 3399 2525 2743 4994 2509 4635 4099 5034 3404 4587
testset-videos,2177.mp4,20,4969 4266 4526 2550 4595 2743 899 4599 4691 3327 544 517 3128 595 713 4580 5034 2 393 2960
testset-videos,2178.mp4,21,3399 3327 1260 407 2782 4164 3052 705 1841 2550 2 302 4115 5034 544 1054 3327 3255 2216 1260 407
testset-videos,2179.mp4,32,1063 4169 308 639 4574 2598 4575 3278 3327 4498 235 389 496 3455 4575 3278 483 170 4903 4055 501 167 258 393 61 2 407 3112 3819 1899 4575 4887
testset-videos,2180.mp4,32,4593 4574 4903 1439 1710 897 4248 3016 3327 4800 4903 2782 2788 2955 2176 4594 4574 652 4969 3397 3361 407 713 2525 4903 1945 2327 2866 3374 2377 2561 673
testset-videos,2181.mp4,19,4635 2493 3399 544 3283 713 5034 2 393 3244 5034 1725 2 425 2435 4574 3187 4477 244
testset-videos,2182.mp4,27,2444 5035 544 2963 3327 1880 591 2550 2435 544 3255 3399 304 338 2598 2906 2550 4802 4635 2435 544 4224 544 363 322 61 2474
testset-videos,2183.mp4,38,673 4575 4901 4793 4575 4185 3327 4575 1047 713 4580 2550 2575 3286 4601 935 2202 902 407 4574 4504 4793 4575 1903 2892 4248 2550 4036 4575 2202 902 407 2733 4574 3832 4575 1903 2892
testset-videos,2184.mp4,18,4248 2598 3201 3361 4575 1504 4646 3014 404 3231 4635 1805 4577 1502 168 4574 2743 2733
testset-videos,2185.mp4,16,2912 4858 244 3194 407 2357 496 89 407 4415 2912 4574 713 3832 2743 2266
testset-videos,2186.mp4,17,3394 954 407 3327 4255 4802 4635 2456 1805 3489 2598 4254 4217 4635 1710 4969 1300
testset-videos,2187.mp4,30,3258 4793 2733 2082 496 175 88 309 2082 496 175 88 309 2733 544 2069 244 4183 309 2256 1287 1976 308 4635 4575 3260 318 429 151 4487
testset-videos,2188.mp4,15,1153 768 4834 1644 2526 4575 4800 2733 2719 244 4191 308 2598 4248 4575
testset-videos,2189.mp4,17,4248 4574 2584 100 2733 3164 2382 145 713 2743 884 4135 407 4590 2435 4516 407
testset-videos,2190.mp4,24,4903 2435 544 4169 4471 2561 5034 2435 4628 4635 1317 2743 4635 2456 5034 4343 4596 544 954 549 5037 3412 2940 1390
testset-videos,2191.mp4,34,2317 1731 4575 501 476 428 119 154 713 4099 4928 2 407 3399 4928 2 407 2322 3346 4928 3233 4635 2317 858 2598 713 4580 2550 1085 1710 4266 4839 247 407
testset-videos,2192.mp4,18,1925 4575 2741 3327 2403 2598 958 2906 713 4248 2550 4595 4574 4574 2 407 544 1148
testset-videos,2193.mp4,29,3788 176 160 713 2484 4952 1823 215 498 110 431 4575 3412 168 3327 2746 81 401 132 4590 3736 145 3052 4969 544 3553 4635 2297 3201
testset-videos,2194.mp4,20,4574 2 407 683 544 2360 4901 4635 2456 5034 2112 3399 4928 1710 5034 4885 4635 1710 713 4928
